Type,Csid,Cgrid,Cap_kW,waitingLine,Vol_0min,Vol_30min,Vol_60min,ElapsedTime
F,90000400,0,0,0,0,0,0,26400
F,90000401,1,0,0,0,0,0,26400
F,90000800,0,0,0,0,0,0,26400
F,90001000,0,0,0,0,0,0,26400
F,90001200,0,0,0,0,0,0,26400
F,90001201,1,0,0,0,0,0,26400
F,90001600,0,0,0,0,0,0,26400
F,90000000,0,0,0,0,0,0,26460
F,90000001,1,0,0,0,0,0,26460
F,90000200,0,0,0,0,0,0,26460
F,90000201,1,0,0,0,0,0,26460
F,90000400,0,0,0,0,0,0,26460
F,90000401,1,0,0,0,0,0,26460
F,90000800,0,0,0,0,0,0,26460
F,90001000,0,0,0,0,0,0,26460
F,90001200,0,0,0,0,0,0,26460
F,90001201,1,0,0,0,0,0,26460
F,90001600,0,0,0,0,0,0,26460
F,90000000,0,0,0,0,0,0,26520
F,90000001,1,0,0,0,0,0,26520
F,90000200,0,0,0,0,0,0,26520
F,90000201,1,0,0,0,0,0,26520
F,90000400,0,0,0,0,0,0,26520
F,90000401,1,0,0,0,0,0,26520
F,90000800,0,0,0,0,0,0,26520
F,90001000,0,0,0,0,0,0,26520
F,90001200,0,0,0,0,0,0,26520
F,90001201,1,0,0,0,0,0,26520
F,90001600,0,0,0,0,0,0,26520
F,90000000,0,0,0,0,0,0,26580
F,90000001,1,0,0,0,0,0,26580
F,90000200,0,0,0,0,0,0,26580
F,90000201,1,0,0,0,0,0,26580
F,90000400,0,0,0,0,0,0,26580
F,90000401,1,0,0,0,0,0,26580
F,90000800,0,0,0,0,0,0,26580
F,90001000,0,0,0,0,0,0,26580
F,90001200,0,0,0,0,0,0,26580
F,90001201,1,0,0,0,0,0,26580
F,90001600,0,0,0,0,0,0,26580
F,90000000,0,0,0,0,0,0,26640
F,90000001,1,0,0,0,0,0,26640
F,90000200,0,0,0,0,0,0,26640
F,90000201,1,0,0,0,0,0,26640
F,90000400,0,0,0,0,0,0,26640
F,90000401,1,0,0,0,0,0,26640
F,90000800,0,0,0,0,0,0,26640
F,90001000,0,0,0,0,0,0,26640
F,90001200,0,0,0,0,0,0,26640
F,90001201,1,0,0,0,0,0,26640
F,90001600,0,0,0,0,0,0,26640
F,90000000,0,0,0,0,0,0,26700
F,90000001,1,0,0,0,0,0,26700
F,90000200,0,0,0,0,0,0,26700
F,90000201,1,0,0,0,0,0,26700
F,90000400,0,0,0,0,0,0,26700
F,90000401,1,0,0,0,0,0,26700
F,90000800,0,0,0,0,0,0,26700
F,90001000,0,0,0,0,0,0,26700
F,90001200,0,0,0,0,0,0,26700
F,90001201,1,0,0,0,0,0,26700
F,90001600,0,0,0,0,0,0,26700
F,90000000,0,0,0,0,0,0,26760
F,90000001,1,0,0,0,0,0,26760
F,90000200,0,0,0,0,0,0,26760
F,90000201,1,0,0,0,0,0,26760
F,90000400,0,0,0,0,0,0,26760
F,90000401,1,0,0,0,0,0,26760
F,90000800,0,0,0,0,0,0,26760
F,90001000,0,0,0,0,0,0,26760
F,90001200,0,0,0,0,0,0,26760
F,90001201,1,0,0,0,0,0,26760
F,90001600,0,0,0,0,0,0,26760
F,90000000,0,0,0,0,0,0,26820
F,90000001,1,0,0,0,0,0,26820
F,90000200,0,90,1,1,0,0,26820
F,90000201,1,0,1,0,0,0,26820
F,90000400,0,0,0,0,0,0,26820
F,90000401,1,0,0,0,0,0,26820
F,90000800,0,0,0,0,0,0,26820
F,90001000,0,0,0,0,0,0,26820
F,90001200,0,0,0,0,0,0,26820
F,90001201,1,0,0,0,0,0,26820
F,90001600,0,0,0,0,0,0,26820
F,90000000,0,0,0,0,0,0,26880
F,90000001,1,0,0,0,0,0,26880
F,90000200,0,90,1,1,0,0,26880
F,90000201,1,0,1,0,0,0,26880
F,90000400,0,0,0,0,0,0,26880
F,90000401,1,0,0,0,0,0,26880
F,90000800,0,0,0,0,0,0,26880
F,90001000,0,0,0,0,0,0,26880
F,90001200,0,0,0,0,0,0,26880
F,90001201,1,0,0,0,0,0,26880
F,90001600,0,0,0,0,0,0,26880
F,90000000,0,0,0,0,0,0,26940
F,90000001,1,0,0,0,0,0,26940
F,90000200,0,90,1,1,0,0,26940
F,90000201,1,0,1,0,0,0,26940
F,90000400,0,0,0,0,0,0,26940
F,90000401,1,0,0,0,0,0,26940
F,90000800,0,0,0,0,0,0,26940
F,90001000,0,0,0,0,0,0,26940
F,90001200,0,0,0,0,0,0,26940
F,90001201,1,0,0,0,0,0,26940
F,90001600,0,0,0,0,0,0,26940
F,90000000,0,0,0,0,0,0,27000
F,90000001,1,0,0,0,0,0,27000
F,90000200,0,90,1,1,0,0,27000
F,90000201,1,0,1,0,0,0,27000
F,90000400,0,0,0,0,0,0,27000
F,90000401,1,0,0,0,0,0,27000
F,90000800,0,0,0,0,0,0,27000
F,90001000,0,0,0,0,0,0,27000
F,90001200,0,0,0,0,0,0,27000
F,90001201,1,0,0,0,0,0,27000
F,90001600,0,0,0,0,0,0,27000
F,90000000,0,0,0,0,0,0,27060
F,90000001,1,0,0,0,0,0,27060
F,90000200,0,90,1,1,0,0,27060
F,90000201,1,0,1,0,0,0,27060
F,90000400,0,0,0,0,0,0,27060
F,90000401,1,0,0,0,0,0,27060
F,90000800,0,0,0,0,0,0,27060
F,90001000,0,0,0,0,0,0,27060
F,90001200,0,0,0,0,0,0,27060
F,90001201,1,0,0,0,0,0,27060
F,90001600,0,0,0,0,0,0,27060
F,90000000,0,0,0,0,0,0,27120
F,90000001,1,0,0,0,0,0,27120
F,90000200,0,90,1,1,0,0,27120
F,90000201,1,0,1,0,0,0,27120
F,90000400,0,0,0,0,0,0,27120
F,90000401,1,0,0,0,0,0,27120
F,90000800,0,0,0,0,0,0,27120
F,90001000,0,0,0,0,0,0,27120
F,90001200,0,0,0,0,0,0,27120
F,90001201,1,0,0,0,0,0,27120
F,90001600,0,0,0,0,0,0,27120
F,90000000,0,0,0,0,0,0,27180
F,90000001,1,0,0,0,0,0,27180
F,90000200,0,90,1,1,0,0,27180
F,90000201,1,0,1,0,0,0,27180
F,90000400,0,0,0,0,0,0,27180
F,90000401,1,0,0,0,0,0,27180
F,90000800,0,0,0,0,0,0,27180
F,90001000,0,0,0,0,0,0,27180
F,90001200,0,0,0,0,0,0,27180
F,90001201,1,0,0,0,0,0,27180
F,90001600,0,0,0,0,0,0,27180
F,90000000,0,0,0,0,0,0,27240
F,90000001,1,0,0,0,0,0,27240
F,90000200,0,90,1,1,0,0,27240
F,90000201,1,0,1,0,0,0,27240
F,90000400,0,0,0,0,0,0,27240
F,90000401,1,0,0,0,0,0,27240
F,90000800,0,0,0,0,0,0,27240
F,90001000,0,0,0,0,0,0,27240
F,90001200,0,0,0,0,0,0,27240
F,90001201,1,0,0,0,0,0,27240
F,90001600,0,0,0,0,0,0,27240
F,90000000,0,0,0,0,0,0,27300
F,90000001,1,0,0,0,0,0,27300
F,90000200,0,90,1,1,0,0,27300
F,90000201,1,0,1,0,0,0,27300
F,90000400,0,0,0,0,0,0,27300
F,90000401,1,0,0,0,0,0,27300
F,90000800,0,0,0,0,0,0,27300
F,90001000,0,0,0,0,0,0,27300
F,90001200,0,0,0,0,0,0,27300
F,90001201,1,0,0,0,0,0,27300
F,90001600,0,0,0,0,0,0,27300
F,90000000,0,0,0,0,0,0,27360
F,90000001,1,0,0,0,0,0,27360
F,90000200,0,90,1,1,0,0,27360
F,90000201,1,0,1,0,0,0,27360
F,90000400,0,0,0,0,0,0,27360
F,90000401,1,0,0,0,0,0,27360
F,90000800,0,0,0,0,0,0,27360
F,90001000,0,0,0,0,0,0,27360
F,90001200,0,0,0,0,0,0,27360
F,90001201,1,0,0,0,0,0,27360
F,90001600,0,0,0,0,0,0,27360
F,90000000,0,0,0,0,0,0,27420
F,90000001,1,0,0,0,0,0,27420
F,90000200,0,90,1,1,0,0,27420
F,90000201,1,0,1,0,0,0,27420
F,90000400,0,0,0,0,0,0,27420
F,90000401,1,0,0,0,0,0,27420
F,90000800,0,0,0,0,0,0,27420
F,90001000,0,0,0,0,0,0,27420
F,90001200,0,0,0,0,0,0,27420
F,90001201,1,0,0,0,0,0,27420
F,90001600,0,0,0,0,0,0,27420
F,90000000,0,0,0,0,0,0,27480
F,90000001,1,0,0,0,0,0,27480
F,90000200,0,90,1,1,0,0,27480
F,90000201,1,0,1,0,0,0,27480
F,90000400,0,0,0,0,0,0,27480
F,90000401,1,0,0,0,0,0,27480
F,90000800,0,0,0,0,0,0,27480
F,90001000,0,0,0,0,0,0,27480
F,90001200,0,0,0,0,0,0,27480
F,90001201,1,0,0,0,0,0,27480
F,90001600,0,0,0,0,0,0,27480
F,90000000,0,0,0,0,0,0,27540
F,90000001,1,0,0,0,0,0,27540
F,90000200,0,90,1,1,0,0,27540
F,90000201,1,0,1,0,0,0,27540
F,90000400,0,0,0,0,0,0,27540
F,90000401,1,0,0,0,0,0,27540
F,90000800,0,0,0,0,0,0,27540
F,90001000,0,0,0,0,0,0,27540
F,90001200,0,0,0,0,0,0,27540
F,90001201,1,0,0,0,0,0,27540
F,90001600,0,0,0,0,0,0,27540
F,90000000,0,0,0,0,0,0,27600
F,90000001,1,0,0,0,0,0,27600
F,90000200,0,90,1,1,0,0,27600
F,90000201,1,0,1,0,0,0,27600
F,90000400,0,0,0,0,0,0,27600
F,90000401,1,0,0,0,0,0,27600
F,90000800,0,0,0,0,0,0,27600
F,90001000,0,0,0,0,0,0,27600
F,90001200,0,0,0,0,0,0,27600
F,90001201,1,0,0,0,0,0,27600
F,90001600,0,0,0,0,0,0,27600
F,90000000,0,0,0,0,0,0,27660
F,90000001,1,0,0,0,0,0,27660
F,90000200,0,90,1,1,0,0,27660
F,90000201,1,0,1,0,0,0,27660
F,90000400,0,0,0,0,0,0,27660
F,90000401,1,0,0,0,0,0,27660
F,90000800,0,0,0,0,0,0,27660
F,90001000,0,0,0,0,0,0,27660
F,90001200,0,0,0,0,0,0,27660
F,90001201,1,0,0,0,0,0,27660
F,90001600,0,0,0,0,0,0,27660
F,90000000,0,0,0,0,0,0,27720
F,90000001,1,0,0,0,0,0,27720
F,90000200,0,90,1,1,0,0,27720
F,90000201,1,0,1,0,0,0,27720
F,90000400,0,0,0,0,0,0,27720
F,90000401,1,0,0,0,0,0,27720
F,90000800,0,0,0,0,0,0,27720
F,90001000,0,0,0,0,0,0,27720
F,90001200,0,0,0,0,0,0,27720
F,90001201,1,0,0,0,0,0,27720
F,90001600,0,0,0,0,0,0,27720
F,90000000,0,0,0,0,0,0,27780
F,90000001,1,0,0,0,0,0,27780
F,90000200,0,90,1,1,0,0,27780
F,90000201,1,0,1,0,0,0,27780
F,90000400,0,0,0,0,0,0,27780
F,90000401,1,0,0,0,0,0,27780
F,90000800,0,0,0,0,0,0,27780
F,90001000,0,0,0,0,0,0,27780
F,90001200,0,0,0,0,0,0,27780
F,90001201,1,0,0,0,0,0,27780
F,90001600,0,0,0,0,0,0,27780
F,90000000,0,0,0,0,0,0,27840
F,90000001,1,0,0,0,0,0,27840
F,90000200,0,90,1,1,0,0,27840
F,90000201,1,0,1,0,0,0,27840
F,90000400,0,0,0,0,0,0,27840
F,90000401,1,0,0,0,0,0,27840
F,90000800,0,0,0,0,0,0,27840
F,90001000,0,0,0,0,0,0,27840
F,90001200,0,0,0,0,0,0,27840
F,90001201,1,0,0,0,0,0,27840
F,90001600,0,0,0,0,0,0,27840
F,90000000,0,0,0,0,0,0,27900
F,90000001,1,0,0,0,0,0,27900
F,90000200,0,90,1,1,0,0,27900
F,90000201,1,0,1,0,0,0,27900
F,90000400,0,0,0,0,0,0,27900
F,90000401,1,0,0,0,0,0,27900
F,90000800,0,0,0,0,0,0,27900
F,90001000,0,0,0,0,0,0,27900
F,90001200,0,0,0,0,0,0,27900
F,90001201,1,0,0,0,0,0,27900
F,90001600,0,0,0,0,0,0,27900
F,90000000,0,0,0,0,0,0,27960
F,90000001,1,0,0,0,0,0,27960
F,90000200,0,90,1,1,0,0,27960
F,90000201,1,0,1,0,0,0,27960
F,90000400,0,0,0,0,0,0,27960
F,90000401,1,0,0,0,0,0,27960
F,90000800,0,0,0,0,0,0,27960
F,90001000,0,0,0,0,0,0,27960
F,90001200,0,0,0,0,0,0,27960
F,90001201,1,0,0,0,0,0,27960
F,90001600,0,0,0,0,0,0,27960
F,90000000,0,0,0,0,0,0,28020
F,90000001,1,0,0,0,0,0,28020
F,90000200,0,90,1,1,0,0,28020
F,90000201,1,0,1,0,0,0,28020
F,90000400,0,0,0,0,0,0,28020
F,90000401,1,0,0,0,0,0,28020
F,90000800,0,0,0,0,0,0,28020
F,90001000,0,0,0,0,0,0,28020
F,90001200,0,0,0,0,0,0,28020
F,90001201,1,0,0,0,0,0,28020
F,90001600,0,0,0,0,0,0,28020
F,90000000,0,0,0,0,0,0,28080
F,90000001,1,0,0,0,0,0,28080
F,90000200,0,90,1,1,0,0,28080
F,90000201,1,0,1,0,0,0,28080
F,90000400,0,0,0,0,0,0,28080
F,90000401,1,0,0,0,0,0,28080
F,90000800,0,0,0,0,0,0,28080
F,90001000,0,0,0,0,0,0,28080
F,90001200,0,0,0,0,0,0,28080
F,90001201,1,0,0,0,0,0,28080
F,90001600,0,0,0,0,0,0,28080
F,90000000,0,0,0,0,0,0,28140
F,90000001,1,0,0,0,0,0,28140
F,90000200,0,90,1,1,0,0,28140
F,90000201,1,0,1,0,0,0,28140
F,90000400,0,90,1,1,0,0,28140
F,90000401,1,0,1,0,0,0,28140
F,90000800,0,0,0,0,0,0,28140
F,90001000,0,0,0,0,0,0,28140
F,90001200,0,0,0,0,0,0,28140
F,90001201,1,0,0,0,0,0,28140
F,90001600,0,0,0,0,0,0,28140
F,90000000,0,0,0,0,0,0,28200
F,90000001,1,0,0,0,0,0,28200
F,90000200,0,90,1,1,0,0,28200
F,90000201,1,0,1,0,0,0,28200
F,90000400,0,90,1,1,0,0,28200
F,90000401,1,0,1,0,0,0,28200
F,90000800,0,0,0,0,0,0,28200
F,90001000,0,0,0,0,0,0,28200
F,90001200,0,0,0,0,0,0,28200
F,90001201,1,0,0,0,0,0,28200
F,90001600,0,0,0,0,0,0,28200
F,90000000,0,0,0,0,0,0,28260
F,90000001,1,0,0,0,0,0,28260
F,90000200,0,0,0,0,0,0,28260
F,90000201,1,0,0,0,0,0,28260
F,90000400,0,90,1,1,0,0,28260
F,90000401,1,0,1,0,0,0,28260
F,90000800,0,0,0,0,0,0,28260
F,90001000,0,0,0,0,0,0,28260
F,90001200,0,0,0,0,0,0,28260
F,90001201,1,0,0,0,0,0,28260
F,90001600,0,0,0,0,0,0,28260
F,90000000,0,0,0,0,0,0,28320
F,90000001,1,0,0,0,0,0,28320
F,90000200,0,0,0,0,0,0,28320
F,90000201,1,0,0,0,0,0,28320
F,90000400,0,90,1,1,0,0,28320
F,90000401,1,0,1,0,0,0,28320
F,90000800,0,0,0,0,0,0,28320
F,90001000,0,0,0,0,0,0,28320
F,90001200,0,0,0,0,0,0,28320
F,90001201,1,0,0,0,0,0,28320
F,90001600,0,0,0,0,0,0,28320
F,90000000,0,0,0,0,0,0,28380
F,90000001,1,0,0,0,0,0,28380
F,90000200,0,0,0,0,0,0,28380
F,90000201,1,0,0,0,0,0,28380
F,90000400,0,90,1,1,0,0,28380
F,90000401,1,0,1,0,0,0,28380
F,90000800,0,0,0,0,0,0,28380
F,90001000,0,0,0,0,0,0,28380
F,90001200,0,0,0,0,0,0,28380
F,90001201,1,0,0,0,0,0,28380
F,90001600,0,0,0,0,0,0,28380
F,90000000,0,0,0,0,0,0,28440
F,90000001,1,0,0,0,0,0,28440
F,90000200,0,0,0,0,0,0,28440
F,90000201,1,0,0,0,0,0,28440
F,90000400,0,90,1,1,0,0,28440
F,90000401,1,0,1,0,0,0,28440
F,90000800,0,0,0,0,0,0,28440
F,90001000,0,0,0,0,0,0,28440
F,90001200,0,0,0,0,0,0,28440
F,90001201,1,0,0,0,0,0,28440
F,90001600,0,0,0,0,0,0,28440
F,90000000,0,0,0,0,0,0,28500
F,90000001,1,0,0,0,0,0,28500
F,90000200,0,0,0,0,0,0,28500
F,90000201,1,0,0,0,0,0,28500
F,90000400,0,90,1,1,0,0,28500
F,90000401,1,0,1,0,0,0,28500
F,90000800,0,0,0,0,0,0,28500
F,90001000,0,0,0,0,0,0,28500
F,90001200,0,0,0,0,0,0,28500
F,90001201,1,0,0,0,0,0,28500
F,90001600,0,0,0,0,0,0,28500
F,90000000,0,0,0,0,0,0,28560
F,90000001,1,0,0,0,0,0,28560
F,90000200,0,0,0,0,0,0,28560
F,90000201,1,0,0,0,0,0,28560
F,90000400,0,90,1,1,0,0,28560
F,90000401,1,0,1,0,0,0,28560
F,90000800,0,0,0,0,0,0,28560
F,90001000,0,0,0,0,0,0,28560
F,90001200,0,0,0,0,0,0,28560
F,90001201,1,0,0,0,0,0,28560
F,90001600,0,0,0,0,0,0,28560
F,90000000,0,0,0,0,0,0,28620
F,90000001,1,0,0,0,0,0,28620
F,90000200,0,0,0,0,0,0,28620
F,90000201,1,0,0,0,0,0,28620
F,90000400,0,90,1,1,0,0,28620
F,90000401,1,0,1,0,0,0,28620
F,90000800,0,0,0,0,0,0,28620
F,90001000,0,0,0,0,0,0,28620
F,90001200,0,0,0,0,0,0,28620
F,90001201,1,0,0,0,0,0,28620
F,90001600,0,0,0,0,0,0,28620
F,90000000,0,0,0,0,0,0,28680
F,90000001,1,0,0,0,0,0,28680
F,90000200,0,0,0,0,0,0,28680
F,90000201,1,0,0,0,0,0,28680
F,90000400,0,90,1,1,0,0,28680
F,90000401,1,0,1,0,0,0,28680
F,90000800,0,0,0,0,0,0,28680
F,90001000,0,0,0,0,0,0,28680
F,90001200,0,0,0,0,0,0,28680
F,90001201,1,0,0,0,0,0,28680
F,90001600,0,0,0,0,0,0,28680
F,90000000,0,0,0,0,0,0,28740
F,90000001,1,0,0,0,0,0,28740
F,90000200,0,0,0,0,0,0,28740
F,90000201,1,0,0,0,0,0,28740
F,90000400,0,90,1,1,0,0,28740
F,90000401,1,0,1,0,0,0,28740
F,90000800,0,0,0,0,0,0,28740
F,90001000,0,0,0,0,0,0,28740
F,90001200,0,0,0,0,0,0,28740
F,90001201,1,0,0,0,0,0,28740
F,90001600,0,0,0,0,0,0,28740
F,90000000,0,0,0,0,0,0,28800
F,90000001,1,0,0,0,0,0,28800
F,90000200,0,0,0,0,0,0,28800
F,90000201,1,0,0,0,0,0,28800
F,90000400,0,90,1,1,0,0,28800
F,90000401,1,0,1,0,0,0,28800
F,90000800,0,0,0,0,0,0,28800
F,90001000,0,0,0,0,0,0,28800
F,90001200,0,0,0,0,0,0,28800
F,90001201,1,0,0,0,0,0,28800
F,90001600,0,0,0,0,0,0,28800
F,90000000,0,0,0,0,0,0,28860
F,90000001,1,0,0,0,0,0,28860
F,90000200,0,0,0,0,0,0,28860
F,90000201,1,0,0,0,0,0,28860
F,90000400,0,90,1,1,0,0,28860
F,90000401,1,0,1,0,0,0,28860
F,90000800,0,0,0,0,0,0,28860
F,90001000,0,0,0,0,0,0,28860
F,90001200,0,0,0,0,0,0,28860
F,90001201,1,0,0,0,0,0,28860
F,90001600,0,0,0,0,0,0,28860
F,90000000,0,0,0,0,0,0,28920
F,90000001,1,0,0,0,0,0,28920
F,90000200,0,0,0,0,0,0,28920
F,90000201,1,0,0,0,0,0,28920
F,90000400,0,90,1,1,0,0,28920
F,90000401,1,0,1,0,0,0,28920
F,90000800,0,0,0,0,0,0,28920
F,90001000,0,0,0,0,0,0,28920
F,90001200,0,0,0,0,0,0,28920
F,90001201,1,0,0,0,0,0,28920
F,90001600,0,0,0,0,0,0,28920
F,90000000,0,0,0,0,0,0,28980
F,90000001,1,0,0,0,0,0,28980
F,90000200,0,0,0,0,0,0,28980
F,90000201,1,0,0,0,0,0,28980
F,90000400,0,90,1,1,0,0,28980
F,90000401,1,0,1,0,0,0,28980
F,90000800,0,0,0,0,0,0,28980
F,90001000,0,0,0,0,0,0,28980
F,90001200,0,0,0,0,0,0,28980
F,90001201,1,0,0,0,0,0,28980
F,90001600,0,0,0,0,0,0,28980
F,90000000,0,0,0,0,0,0,29040
F,90000001,1,0,0,0,0,0,29040
F,90000200,0,0,0,0,0,0,29040
F,90000201,1,0,0,0,0,0,29040
F,90000400,0,90,1,1,0,0,29040
F,90000401,1,0,1,0,0,0,29040
F,90000800,0,0,0,0,0,0,29040
F,90001000,0,0,0,0,0,0,29040
F,90001200,0,0,0,0,0,0,29040
F,90001201,1,0,0,0,0,0,29040
F,90001600,0,0,0,0,0,0,29040
F,90000000,0,0,0,0,0,0,29100
F,90000001,1,0,0,0,0,0,29100
F,90000200,0,0,0,0,0,0,29100
F,90000201,1,0,0,0,0,0,29100
F,90000400,0,90,1,1,0,0,29100
F,90000401,1,0,1,0,0,0,29100
F,90000800,0,0,0,0,0,0,29100
F,90001000,0,0,0,0,0,0,29100
F,90001200,0,0,0,0,0,0,29100
F,90001201,1,0,0,0,0,0,29100
F,90001600,0,0,0,0,0,0,29100
F,90000000,0,0,0,0,0,0,29160
F,90000001,1,0,0,0,0,0,29160
F,90000200,0,0,0,0,0,0,29160
F,90000201,1,0,0,0,0,0,29160
F,90000400,0,90,1,1,0,0,29160
F,90000401,1,0,1,0,0,0,29160
F,90000800,0,0,0,0,0,0,29160
F,90001000,0,0,0,0,0,0,29160
F,90001200,0,0,0,0,0,0,29160
F,90001201,1,0,0,0,0,0,29160
F,90001600,0,0,0,0,0,0,29160
F,90000000,0,0,0,0,0,0,29220
F,90000001,1,0,0,0,0,0,29220
F,90000200,0,0,0,0,0,0,29220
F,90000201,1,0,0,0,0,0,29220
F,90000400,0,90,1,1,0,0,29220
F,90000401,1,0,1,0,0,0,29220
F,90000800,0,0,0,0,0,0,29220
F,90001000,0,0,0,0,0,0,29220
F,90001200,0,0,0,0,0,0,29220
F,90001201,1,0,0,0,0,0,29220
F,90001600,0,0,0,0,0,0,29220
F,90000000,0,0,0,0,0,0,29280
F,90000001,1,0,0,0,0,0,29280
F,90000200,0,0,0,0,0,0,29280
F,90000201,1,0,0,0,0,0,29280
F,90000400,0,90,1,1,0,0,29280
F,90000401,1,0,1,0,0,0,29280
F,90000800,0,90,1,1,0,0,29280
F,90001000,0,0,0,0,0,0,29280
F,90001200,0,0,0,0,0,0,29280
F,90001201,1,0,0,0,0,0,29280
F,90001600,0,0,0,0,0,0,29280
F,90000000,0,0,0,0,0,0,29340
F,90000001,1,0,0,0,0,0,29340
F,90000200,0,0,0,0,0,0,29340
F,90000201,1,0,0,0,0,0,29340
F,90000400,0,90,1,1,0,0,29340
F,90000401,1,0,1,0,0,0,29340
F,90000800,0,90,1,1,0,0,29340
F,90001000,0,0,0,0,0,0,29340
F,90001200,0,0,0,0,0,0,29340
F,90001201,1,0,0,0,0,0,29340
F,90001600,0,0,0,0,0,0,29340
F,90000000,0,0,0,0,0,0,29400
F,90000001,1,0,0,0,0,0,29400
F,90000200,0,0,0,0,0,0,29400
F,90000201,1,0,0,0,0,0,29400
F,90000400,0,90,2,1,0,0,29400
F,90000401,1,90,2,1,0,0,29400
F,90000800,0,90,1,1,0,0,29400
F,90001000,0,0,0,0,0,0,29400
F,90001200,0,0,0,0,0,0,29400
F,90001201,1,0,0,0,0,0,29400
F,90001600,0,0,0,0,0,0,29400
F,90000000,0,0,0,0,0,0,29460
F,90000001,1,0,0,0,0,0,29460
F,90000200,0,0,0,0,0,0,29460
F,90000201,1,0,0,0,0,0,29460
F,90000400,0,90,2,1,0,0,29460
F,90000401,1,90,2,1,0,0,29460
F,90000800,0,90,1,1,0,0,29460
F,90001000,0,0,0,0,0,0,29460
F,90001200,0,0,0,0,0,0,29460
F,90001201,1,0,0,0,0,0,29460
F,90001600,0,0,0,0,0,0,29460
F,90000000,0,0,0,0,0,0,29520
F,90000001,1,0,0,0,0,0,29520
F,90000200,0,0,0,0,0,0,29520
F,90000201,1,0,0,0,0,0,29520
F,90000400,0,90,2,1,0,0,29520
F,90000401,1,90,2,1,0,0,29520
F,90000800,0,90,1,1,0,0,29520
F,90001000,0,0,0,0,0,0,29520
F,90001200,0,0,0,0,0,0,29520
F,90001201,1,0,0,0,0,0,29520
F,90001600,0,0,0,0,0,0,29520
F,90000000,0,0,0,0,0,0,29580
F,90000001,1,0,0,0,0,0,29580
F,90000200,0,0,0,0,0,0,29580
F,90000201,1,0,0,0,0,0,29580
F,90000400,0,0,1,0,0,0,29580
F,90000401,1,90,1,1,0,0,29580
F,90000800,0,90,1,1,0,0,29580
F,90001000,0,0,0,0,0,0,29580
F,90001200,0,0,0,0,0,0,29580
F,90001201,1,0,0,0,0,0,29580
F,90001600,0,0,0,0,0,0,29580
F,90000000,0,0,0,0,0,0,29640
F,90000001,1,0,0,0,0,0,29640
F,90000200,0,0,0,0,0,0,29640
F,90000201,1,0,0,0,0,0,29640
F,90000400,0,0,1,0,0,0,29640
F,90000401,1,90,1,1,0,0,29640
F,90000800,0,90,1,1,0,0,29640
F,90001000,0,0,0,0,0,0,29640
F,90001200,0,0,0,0,0,0,29640
F,90001201,1,0,0,0,0,0,29640
F,90001600,0,0,0,0,0,0,29640
F,90000000,0,0,0,0,0,0,29700
F,90000001,1,0,0,0,0,0,29700
F,90000200,0,0,0,0,0,0,29700
F,90000201,1,0,0,0,0,0,29700
F,90000400,0,0,1,0,0,0,29700
F,90000401,1,90,1,1,0,0,29700
F,90000800,0,90,1,1,0,0,29700
F,90001000,0,0,0,0,0,0,29700
F,90001200,0,0,0,0,0,0,29700
F,90001201,1,0,0,0,0,0,29700
F,90001600,0,0,0,0,0,0,29700
F,90000000,0,0,0,0,0,0,29760
F,90000001,1,0,0,0,0,0,29760
F,90000200,0,0,0,0,0,0,29760
F,90000201,1,0,0,0,0,0,29760
F,90000400,0,0,1,0,0,0,29760
F,90000401,1,90,1,1,0,0,29760
F,90000800,0,90,1,1,0,0,29760
F,90001000,0,0,0,0,0,0,29760
F,90001200,0,0,0,0,0,0,29760
F,90001201,1,0,0,0,0,0,29760
F,90001600,0,0,0,0,0,0,29760
F,90000000,0,0,0,0,0,0,29820
F,90000001,1,0,0,0,0,0,29820
F,90000200,0,0,0,0,0,0,29820
F,90000201,1,0,0,0,0,0,29820
F,90000400,0,0,1,0,0,0,29820
F,90000401,1,90,1,1,0,0,29820
F,90000800,0,90,1,1,0,0,29820
F,90001000,0,0,0,0,0,0,29820
F,90001200,0,0,0,0,0,0,29820
F,90001201,1,0,0,0,0,0,29820
F,90001600,0,0,0,0,0,0,29820
F,90000000,0,0,0,0,0,0,29880
F,90000001,1,0,0,0,0,0,29880
F,90000200,0,0,0,0,0,0,29880
F,90000201,1,0,0,0,0,0,29880
F,90000400,0,0,1,0,0,0,29880
F,90000401,1,90,1,1,0,0,29880
F,90000800,0,90,1,1,0,0,29880
F,90001000,0,0,0,0,0,0,29880
F,90001200,0,0,0,0,0,0,29880
F,90001201,1,0,0,0,0,0,29880
F,90001600,0,0,0,0,0,0,29880
F,90000000,0,0,0,0,0,0,29940
F,90000001,1,0,0,0,0,0,29940
F,90000200,0,0,0,0,0,0,29940
F,90000201,1,0,0,0,0,0,29940
F,90000400,0,0,1,0,0,0,29940
F,90000401,1,90,1,1,0,0,29940
F,90000800,0,90,1,1,0,0,29940
F,90001000,0,0,0,0,0,0,29940
F,90001200,0,0,0,0,0,0,29940
F,90001201,1,0,0,0,0,0,29940
F,90001600,0,0,0,0,0,0,29940
F,90000000,0,0,0,0,0,0,30000
F,90000001,1,0,0,0,0,0,30000
F,90000200,0,0,0,0,0,0,30000
F,90000201,1,0,0,0,0,0,30000
F,90000400,0,0,1,0,0,0,30000
F,90000401,1,90,1,1,0,0,30000
F,90000800,0,90,1,1,0,0,30000
F,90001000,0,0,0,0,0,0,30000
